	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id	celltype	group	group1	group2
Psap	1379.6880999996808	-0.21277683869597117	0.2310888615357315	-0.9207576569547083	0.35717696645858565	0.7644537050460282	Psap	Adipocytes_Brown	diet	Control	HF
Psat1	131.65899614104327	-1.7399280439820268	0.47539529832048844	-3.6599605636172106	0.0002522540678627295	0.005759444320234272	Psat1	Adipocytes_Brown	diet	Control	HF
Psd	12.139715134325499	0.15970675792640243	0.608214497114359	0.26258295171213863	0.7928720416399696	0.9557231796144409	Psd	Adipocytes_Brown	diet	Control	HF
Psd2	31.443052655145653	1.1790083346120064	0.4418266398047842	2.668486298456193	0.007619388619325286	0.08323082078166415	Psd2	Adipocytes_Brown	diet	Control	HF
Psd3	16187.055353952355	-0.44124133273627386	0.2491800230109124	-1.7707733043950735	0.0765984068871045	0.38639992566703507	Psd3	Adipocytes_Brown	diet	Control	HF
Psen1	437.1717050156087	0.09729895341589834	0.263510391883585	0.36924142809094057	0.7119477790508715	0.9325219127558817	Psen1	Adipocytes_Brown	diet	Control	HF
Psen2	557.3533534882159	0.2180004407931648	0.29089376280113705	0.7494160022337636	0.4536065089483582	0.8321666287305016	Psen2	Adipocytes_Brown	diet	Control	HF
Psenen	117.5203264240768	-0.6940880452631439	0.2606069162829468	-2.6633523590354637	0.007736635403792672	0.08397277878143976	Psenen	Adipocytes_Brown	diet	Control	HF
Psip1	237.86357343524924	-0.02211761150823615	0.2907082836377056	-0.07608180692848836	0.9393540141516715	0.9901795417044909	Psip1	Adipocytes_Brown	diet	Control	HF
Pskh1	328.29876153386687	0.04873368230459674	0.24753084524074465	0.19687923037308386	0.8439220473298936	0.9680197622392024	Pskh1	Adipocytes_Brown	diet	Control	HF
Psma1	432.57243671805713	-0.21154313744752049	0.2072206375823804	-1.020859408192013	0.30732105310343993	0.7281521357156797	Psma1	Adipocytes_Brown	diet	Control	HF
Psma2	198.7856631668689	-0.13632941828238945	0.24769353025838375	-0.5503955559120829	0.5820480961550882	0.8861440019163042	Psma2	Adipocytes_Brown	diet	Control	HF
Psma3	1114.827442066859	0.10887748799315654	0.2606952863589109	0.41764271810906467	0.676208359016176	0.9223137619493528	Psma3	Adipocytes_Brown	diet	Control	HF
Psma4	500.510552007748	-0.3109592634096355	0.2169382008564788	-1.4334002134338655	0.15174349744814594	0.5469483250223367	Psma4	Adipocytes_Brown	diet	Control	HF
Psma5	375.1856116779963	-0.5800513453751459	0.29864420302506933	-1.9422822860769013	0.052102936257435714	0.30799133485274527	Psma5	Adipocytes_Brown	diet	Control	HF
Psma6	360.88248392865415	0.06340982027490871	0.2462885728151009	0.2574614792319785	0.7968225483178546	0.9562888767867284	Psma6	Adipocytes_Brown	diet	Control	HF
Psma7	509.9401200391391	-0.8123083787100307	0.23612023151939612	-3.440232010120249	0.0005812157153493005	0.011477516798850796	Psma7	Adipocytes_Brown	diet	Control	HF
Psmb1	704.0341675800283	0.12009028193586736	0.2120205990011634	0.5664085588929423	0.5711160778292965	0.8837339937171658	Psmb1	Adipocytes_Brown	diet	Control	HF
Psmb2	931.5341116162202	-0.08241990467174783	0.25638715270509027	-0.3214665937904909	0.7478568241606793	0.9419030684991573	Psmb2	Adipocytes_Brown	diet	Control	HF
Psmb3	195.18042413286966	-0.30371379883256244	0.2579229543096559	-1.1775369107626272	0.2389812741441667	0.6603905452194586	Psmb3	Adipocytes_Brown	diet	Control	HF
Psmb4	38.71969126268319	-0.7752830289359052	0.4162404944462002	-1.8625843455414013	0.0625207685026687	0.34219751519083785	Psmb4	Adipocytes_Brown	diet	Control	HF
Psmb5	51.343222174622646	-0.7017922632423125	0.3516850347571777	-1.9955135814262546	0.04598689438059264	0.28432192101418324	Psmb5	Adipocytes_Brown	diet	Control	HF
Psmb6	32.89392211841868	-0.6283466639508415	0.4150705349237505	-1.5138310505858248	0.1300686951571461	0.5078872858517134	Psmb6	Adipocytes_Brown	diet	Control	HF
Psmb7	583.5493250125695	0.051213826364285404	0.24723248734193368	0.207148449279056	0.835893925535177	0.9656883169945109	Psmb7	Adipocytes_Brown	diet	Control	HF
Psmb8	10.626256417540725	1.009914551873133	0.6951140007441879	1.4528761480734385	0.1462581445210459	0.5374740551306595	Psmb8	Adipocytes_Brown	diet	Control	HF
Psmb9	5.521669806320148	0.8031308987321597	0.8904091393026754	0.9019796218187206	0.3670676929768535	0.7735654910571991	Psmb9	Adipocytes_Brown	diet	Control	HF
Psmc1	247.34131445976456	-0.14562632118417793	0.2366876824715942	-0.6152678485989871	0.5383778467705873	0.8715837073001033	Psmc1	Adipocytes_Brown	diet	Control	HF
Psmc2	390.006447030478	-0.2327866645209018	0.24206212113059195	-0.9616815032175725	0.3362096164781889	0.754312132532313	Psmc2	Adipocytes_Brown	diet	Control	HF
Psmc3	360.2738548473196	-0.40495460481485934	0.24726750798012498	-1.6377186316263155	0.10148040212486233	0.4495240860481549	Psmc3	Adipocytes_Brown	diet	Control	HF
Psmc3ip	55.520356510009755	-0.3498266223155218	0.3818957430734988	-0.9160265037261621	0.3596529940023121	0.7662568858274863	Psmc3ip	Adipocytes_Brown	diet	Control	HF
Psmc4	265.399369291145	-0.37615588576510856	0.27222830428365996	-1.3817662595920106	0.16704348206803743	0.566773411579846	Psmc4	Adipocytes_Brown	diet	Control	HF
Psmc5	188.15591223175008	-0.49023295407783773	0.26299842406424806	-1.8640147971307932	0.06231962639088989	0.3417921434358431	Psmc5	Adipocytes_Brown	diet	Control	HF
Psmc6	607.5711750655036	-0.030554813251548362	0.22900760837543468	-0.1334226992207912	0.8938590945137685	0.9795486966018564	Psmc6	Adipocytes_Brown	diet	Control	HF
Psmd1	1329.5241793476746	-0.044136029752741696	0.22559591419566027	-0.1956419729945212	0.844890405366711	0.9684398496905426	Psmd1	Adipocytes_Brown	diet	Control	HF
Psmd11	980.2137314099531	0.19230725781127558	0.23687587135832056	0.8118482338810004	0.4168787212180187	0.8113292704844508	Psmd11	Adipocytes_Brown	diet	Control	HF
Psmd12	918.4184735541834	-0.13839524949454782	0.2447952733551695	-0.5653509873687487	0.5718350547087421	0.8837339937171658	Psmd12	Adipocytes_Brown	diet	Control	HF
Psmd13	429.35683296227745	0.07651631948716578	0.2203126839492164	0.3473078268376201	0.7283600713712677	0.937073174019911	Psmd13	Adipocytes_Brown	diet	Control	HF
Psmd14	1140.90363316683	-0.05067328639889222	0.25305176726340106	-0.20024869593637928	0.8412860845030059	0.9677158513506374	Psmd14	Adipocytes_Brown	diet	Control	HF
Psmd2	283.63226751815125	-0.3339484725651223	0.2625939894047946	-1.2717293085118302	0.20346931342003227	0.619202382184339	Psmd2	Adipocytes_Brown	diet	Control	HF
Psmd3	211.5227471457645	-0.12369956563084691	0.2462034005080191	-0.5024283392333482	0.6153662486544966	0.8986827346706597	Psmd3	Adipocytes_Brown	diet	Control	HF
Psmd4	795.4421722349465	-0.3327068212417879	0.20533537503665497	-1.6203093168062033	0.1051658485461128	0.45853450309031785	Psmd4	Adipocytes_Brown	diet	Control	HF
Psmd5	133.4497145049243	-0.2861583439746813	0.2900392921046824	-0.9866192332016852	0.32382933786932555	0.7430292120265461	Psmd5	Adipocytes_Brown	diet	Control	HF
Psmd6	911.1209125657373	-0.6698817866087904	0.38337786677497965	-1.7473147113157987	0.08058276261323165	0.3978256210068793	Psmd6	Adipocytes_Brown	diet	Control	HF
Psmd7	297.39842020226575	-0.12293934248975956	0.2640811522237586	-0.46553622420426205	0.6415475021944332	0.9091181042687817	Psmd7	Adipocytes_Brown	diet	Control	HF
Psmd8	330.7075408940692	-0.12513342149957046	0.24019005910474425	-0.5209766880693474	0.6023830110795141	0.8925569340014661	Psmd8	Adipocytes_Brown	diet	Control	HF
Psme1	247.038860176035	-0.9079812321684569	0.29922355456214805	-3.034457743465752	0.0024096850974651834	0.03532045680892938	Psme1	Adipocytes_Brown	diet	Control	HF
Psme2	103.08237628353409	-0.6764178410040583	0.27147876768189255	-2.4916049486295604	0.012716739175672526	0.12128702725847101	Psme2	Adipocytes_Brown	diet	Control	HF
Psme3ip1	520.1761637599762	0.13818405152243604	0.23801365740770192	0.5805719429189551	0.5615289864212746	0.8803266273482514	Psme3ip1	Adipocytes_Brown	diet	Control	HF
Psme4	3523.1468611290534	0.36688569439844054	0.21053671206331256	1.7426209937586121	0.0813998404198563	0.39951279341833124	Psme4	Adipocytes_Brown	diet	Control	HF
Psmf1	167.68561770969447	-0.2973889738758162	0.2699886879272822	-1.1014867924981873	0.2706848496083253	0.690071011545862	Psmf1	Adipocytes_Brown	diet	Control	HF
Psmg1	85.61201515735279	-0.20709380342188793	0.2925311820666293	-0.7079375332190008	0.4789840502413184	0.8461369082452113	Psmg1	Adipocytes_Brown	diet	Control	HF
Psmg2	423.283584187759	0.08641010221082966	0.21323885985199587	0.40522680655301246	0.6853108022957537	0.9244344131156951	Psmg2	Adipocytes_Brown	diet	Control	HF
Psmg3	51.73115771306533	-0.7290385913509426	0.3397177103444318	-2.1460129076337746	0.03187194890486963	0.22401424409534573	Psmg3	Adipocytes_Brown	diet	Control	HF
Psmg4	52.602223036169	0.03499545141242389	0.39274267692232	0.08910529328429868	0.9289982306985163	0.9881596292534808	Psmg4	Adipocytes_Brown	diet	Control	HF
Pspc1	2576.2423915520344	0.32088521620209004	0.20890608866422222	1.536026155359471	0.12453196563039212	0.4995521234868924	Pspc1	Adipocytes_Brown	diet	Control	HF
Psph	143.77238450854767	-0.0007629196880694178	0.3304358774211322	-0.002308828248383864	0.9981578232237474	0.9994931825641548	Psph	Adipocytes_Brown	diet	Control	HF
Pspn	15.57328569174556	-0.9586308126662243	0.6634062423611418	-1.44501325349961	0.14845416294111255	0.5413255624530253	Pspn	Adipocytes_Brown	diet	Control	HF
Pstk	598.7978220554028	0.3097602096483448	0.20477793303608	1.512664011477095	0.1303650254893917	0.508281406138413	Pstk	Adipocytes_Brown	diet	Control	HF
Pstpip2	243.94915317260163	0.9524825488469721	0.3389594622387048	2.8100190581970153	0.004953856642287618	0.060728773131708186	Pstpip2	Adipocytes_Brown	diet	Control	HF
Ptar1	1285.7105994061014	0.024733150403764823	0.2503764492363969	0.09878385319065144	0.9213098890682555	0.9860654654364238	Ptar1	Adipocytes_Brown	diet	Control	HF
Ptbp1	222.66978193605016	-0.3964905089058337	0.22863467906241094	-1.7341660964634449	0.0828886166288013	0.4046047609524936	Ptbp1	Adipocytes_Brown	diet	Control	HF
Ptbp2	1430.8227377830062	0.578098774864504	0.22383241790042338	2.582730331411081	0.009802190722653703	0.10073175010516638	Ptbp2	Adipocytes_Brown	diet	Control	HF
Ptbp3	458.1998493405608	0.45882897129025085	0.2573452202669198	1.782931778621538	0.07459740929694401	0.3814725081297294	Ptbp3	Adipocytes_Brown	diet	Control	HF
Ptcd1	193.00482912622536	-0.13073901733808024	0.25313185155601753	-0.516485841408022	0.6055151252194635	0.8942652920358395	Ptcd1	Adipocytes_Brown	diet	Control	HF
Ptcd2	114.93538939124294	0.0679246507920181	0.2948833409661277	0.23034414412654247	0.8178243606432809	0.961771684575448	Ptcd2	Adipocytes_Brown	diet	Control	HF
Ptcd3	1212.5608966124034	-0.155638553127845	0.1935284708040602	-0.8042152789261834	0.42127265628643507	0.8132751481108209	Ptcd3	Adipocytes_Brown	diet	Control	HF
Ptch1	166.67461862362828	-0.30492207677568317	0.3462686372561194	-0.8805939781088115	0.3785376191141536	0.7835361469543687	Ptch1	Adipocytes_Brown	diet	Control	HF
Ptdss1	268.128614393867	-0.1401065437951544	0.23705909307241557	-0.5910194879230192	0.5545073635264166	0.8768832343254057	Ptdss1	Adipocytes_Brown	diet	Control	HF
Ptdss2	1240.4843467200874	-0.31024313833918016	0.19715809979176063	-1.573575413167709	0.1155856411024478	0.481099262002376	Ptdss2	Adipocytes_Brown	diet	Control	HF
Pten	2956.719480847835	0.8531956723920336	0.364974405298006	2.3376863144564592	0.019403526630450217	0.1620736808237854	Pten	Adipocytes_Brown	diet	Control	HF
Pter	227.47164200339742	-0.3697668495976112	0.33174598430132446	-1.1146083663269075	0.2650182835830607	0.6834066879434324	Pter	Adipocytes_Brown	diet	Control	HF
Ptger1	24.169856212517487	-0.14003544256579964	0.5468372814948725	-0.25608247152240426	0.7978871565125512	0.9562888767867284	Ptger1	Adipocytes_Brown	diet	Control	HF
Ptger3	630.9303908095472	0.18769645263024287	0.37431427050156385	0.5014408143690015	0.6160609215861145	0.8988633306138438	Ptger3	Adipocytes_Brown	diet	Control	HF
Ptger4	4.721143708836729	0.20888861195204544	1.1912482693571367	0.1753527096956651	0.8608024969663742	0.9719017331840928	Ptger4	Adipocytes_Brown	diet	Control	HF
Ptges2	145.43982908937127	-0.012608553612129625	0.24693324658707436	-0.051060575221828455	0.9592772514050204	0.993328750049643	Ptges2	Adipocytes_Brown	diet	Control	HF
Ptges3	910.0036113314776	0.029510860619907167	0.2693797531546914	0.10955114582409073	0.9127653573399874	0.9840714887053967	Ptges3	Adipocytes_Brown	diet	Control	HF
Ptges3l	8.079310265543647	0.05959806285316211	0.8484571861421383	0.07024286413808264	0.9440003579117138	0.9910123346140279	Ptges3l	Adipocytes_Brown	diet	Control	HF
Ptges3l1	187.62305103580525	0.26559473916459514	0.24396699396898883	1.0886502917618253	0.27630812999097376	0.6954235447346427	Ptges3l1	Adipocytes_Brown	diet	Control	HF
Ptgfr	103.30026551373442	0.4476342741724715	0.5096580918444485	0.8783030846277484	0.37977926229225756	0.7843105507307371	Ptgfr	Adipocytes_Brown	diet	Control	HF
Ptgr1	15.008600491528489	-0.6674974711226045	0.7310759861017762	-0.9130343272274838	0.36122448790052386	0.7683453100164687	Ptgr1	Adipocytes_Brown	diet	Control	HF
Ptgr2	1239.1253268722087	0.04232408649192224	0.23537992538027622	0.17981179331051317	0.8573003248020173	0.9713399854765888	Ptgr2	Adipocytes_Brown	diet	Control	HF
Ptgr3	361.28548427481104	0.4428529844961566	0.28682014588347227	1.5440093412269464	0.12258606966712743	0.49618719819290263	Ptgr3	Adipocytes_Brown	diet	Control	HF
Ptgs2	8.856443437508394	-2.3433763675351345	1.0637641181957485	-2.202909768671026	0.027601108971630615	0.20347083484461453	Ptgs2	Adipocytes_Brown	diet	Control	HF
Pth1r	202.83645802293333	-1.6923284750977807	0.3004204139963661	-5.633200662316679	1.7689542904136538e-08	1.2454920051038124e-06	Pth1r	Adipocytes_Brown	diet	Control	HF
Ptk2	1132.8554723176946	-0.06858083196406446	0.21604609571689776	-0.3174361088845194	0.750912711940628	0.9427395498121667	Ptk2	Adipocytes_Brown	diet	Control	HF
Ptk2b	4.767682898012079	0.6681399811911338	0.9958361881760086	0.6709336225417867	0.5022628160279308	0.8580323107143818	Ptk2b	Adipocytes_Brown	diet	Control	HF
Ptk7	4.053604882436663	-2.4028513647414376	1.1878765737114803	-2.022812317304827	0.04309250127828839	0.2724532003716137	Ptk7	Adipocytes_Brown	diet	Control	HF
Ptms	267.1033091359924	-0.35929646479705785	0.23990839567710703	-1.4976402296509679	0.1342267486415559	0.5152946094109937	Ptms	Adipocytes_Brown	diet	Control	HF
Ptov1	93.98585966470722	-0.12893884170953762	0.30628749356553253	-0.42097325035555255	0.6737746150496615	0.9208080791799754	Ptov1	Adipocytes_Brown	diet	Control	HF
Ptp4a1	1366.254750048461	1.1881378461880594	0.3906972364842769	3.04107051506077	0.0023573861453546644	0.03479926331803461	Ptp4a1	Adipocytes_Brown	diet	Control	HF
Ptp4a2	1768.9912093273524	-0.05571809411536286	0.2357122104197159	-0.23638187438889832	0.8131363598520684	0.9610087058755704	Ptp4a2	Adipocytes_Brown	diet	Control	HF
Ptp4a3	113.53439859554146	0.43745464134663975	0.3512360496067897	1.2454719321560874	0.21295832656092717	0.6310849659742945	Ptp4a3	Adipocytes_Brown	diet	Control	HF
Ptpa	842.7071151537797	-0.06702310561453756	0.18785022890215716	-0.35679011948101974	0.7212489336179929	0.935599079704328	Ptpa	Adipocytes_Brown	diet	Control	HF
Ptpmt1	345.133231292459	-0.28979104667485056	0.22241353851595405	-1.3029379803427004	0.19259593602957992	0.6053172154203404	Ptpmt1	Adipocytes_Brown	diet	Control	HF
Ptpn1	1246.0075027699193	0.0878124650092803	0.2699731989017982	0.3252636386370403	0.7449815480662726	0.9411218098899257	Ptpn1	Adipocytes_Brown	diet	Control	HF
Ptpn11	1295.2654360279962	0.09783893160822096	0.2129656981180638	0.45941169152029865	0.6459385540231027	0.9097275200013687	Ptpn11	Adipocytes_Brown	diet	Control	HF
Ptpn12	1023.4576880456171	0.3734335003411512	0.21009006545499384	1.777492427033154	0.07548725572521424	0.3843819064720489	Ptpn12	Adipocytes_Brown	diet	Control	HF
Ptpn13	243.71410269570615	0.7067599938702764	0.25097534398979787	2.816053492087279	0.004861757105066379	0.05992750646098319	Ptpn13	Adipocytes_Brown	diet	Control	HF
Ptpn14	1995.4134909881868	-0.5942093643766645	0.2591314569754911	-2.2930807834452356	0.021843354504726045	0.17413172444720226	Ptpn14	Adipocytes_Brown	diet	Control	HF
Ptpn18	19.090747019056273	2.3163582609153046	0.6600624593039017	3.5093016248161173	0.00044928507436169194	0.009266849202478578	Ptpn18	Adipocytes_Brown	diet	Control	HF
Ptpn2	1202.6433431175417	0.08244639557284297	0.2138689551674592	0.3854995948724185	0.6998673065700556	0.928828139618485	Ptpn2	Adipocytes_Brown	diet	Control	HF
Ptpn21	215.1045370315919	0.4301026455687418	0.2772436676957843	1.5513524588077787	0.12081724165173964	0.49217510971783085	Ptpn21	Adipocytes_Brown	diet	Control	HF
Ptpn23	219.81003763898843	-0.3759699356695176	0.3073619501965195	-1.22321561087549	0.2212482708699579	0.6414882910182673	Ptpn23	Adipocytes_Brown	diet	Control	HF
Ptpn3	472.8848866751009	0.49534806972532325	0.2184141887948439	2.2679299017089174	0.023333479498718	0.18169579171902703	Ptpn3	Adipocytes_Brown	diet	Control	HF
Ptpn4	6797.595621953439	0.8864240186093705	0.19197613331119734	4.617365728334879	3.8864198390622335e-06	0.00015601365371853407	Ptpn4	Adipocytes_Brown	diet	Control	HF
Ptpn6	53.338935479353914	-0.12186516105679791	0.3971862998226421	-0.30682115951938693	0.7589795016108417	0.9451575458526345	Ptpn6	Adipocytes_Brown	diet	Control	HF
Ptpn9	899.0402348302774	0.004117566222970949	0.22143288818452192	0.01859509784987199	0.9851641135102578	0.9980833130907484	Ptpn9	Adipocytes_Brown	diet	Control	HF
Ptpra	1144.5625616469713	0.2422930589063198	0.1929359575135517	1.255821164851043	0.20918081622469575	0.6259048760052063	Ptpra	Adipocytes_Brown	diet	Control	HF
Ptprb	10.758921701739196	0.35009796251390835	0.8300997924437148	0.42175406583738767	0.6732045366906373	0.9206224492387816	Ptprb	Adipocytes_Brown	diet	Control	HF
Ptprc	7.045840133338239	1.0557508086210545	0.8806077782936664	1.198888806849695	0.23057118463633952	0.651138448338827	Ptprc	Adipocytes_Brown	diet	Control	HF
Ptprd	13332.650740149022	0.03640536068657934	0.2886752594395118	0.12611181421388007	0.8996434157481892	0.9804016549078067	Ptprd	Adipocytes_Brown	diet	Control	HF
Ptpre	103.3947104079337	-2.2437823098848644	0.316044046856235	-7.099587327159928	1.2512995890953682e-12	1.9341927441556907e-10	Ptpre	Adipocytes_Brown	diet	Control	HF
Ptprf	433.9767079672419	0.720352682872153	0.4156150270195961	1.733220976242971	0.08305640008886747	0.40512965846756976	Ptprf	Adipocytes_Brown	diet	Control	HF
Ptprg	4268.150671394676	0.908791682130271	0.21075923002698432	4.31198995182282	1.617917883279917e-05	0.0005494383761199072	Ptprg	Adipocytes_Brown	diet	Control	HF
Ptprj	116.44515956565435	0.9970160612826884	0.2693621920465155	3.7013957070505135	0.00021441678608117714	0.005041043600034388	Ptprj	Adipocytes_Brown	diet	Control	HF
Ptprk	3785.0428826079337	0.33455044679227314	0.2383386196477054	1.4036770343252847	0.1604150441844011	0.560233290612817	Ptprk	Adipocytes_Brown	diet	Control	HF
Ptprm	14937.042174801594	0.05264491006192022	0.18664698669108717	0.2820560406316709	0.7779005397193308	0.9515377895347972	Ptprm	Adipocytes_Brown	diet	Control	HF
Ptprn	94.60408719191979	-0.14621468222256692	1.451955294764251	-0.1007019174418227	0.9197870892153203	0.9856798769437904	Ptprn	Adipocytes_Brown	diet	Control	HF
Ptprn2	20.14524185263994	0.08210090926875681	0.6631025586830339	0.12381328980514675	0.9014631090412344	0.9804016549078067	Ptprn2	Adipocytes_Brown	diet	Control	HF
Ptprs	2649.3141557235936	0.4388114819612576	0.23059922122729082	1.9029183170082857	0.05705120447882257	0.3233689217752994	Ptprs	Adipocytes_Brown	diet	Control	HF
Ptprt	8795.776466061901	-0.4137895844812252	0.1853966136257472	-2.231915547910308	0.02562054509008621	0.19400061394790505	Ptprt	Adipocytes_Brown	diet	Control	HF
Ptpru	528.5115654695007	-0.6107759796381003	0.2183663595622881	-2.7970241426490374	0.0051575679185403974	0.062373177489686384	Ptpru	Adipocytes_Brown	diet	Control	HF
Ptrh1	9.66486810571621	0.1609268730698523	0.6699792285666514	0.24019680940577526	0.8101776870172944	0.9605189403795034	Ptrh1	Adipocytes_Brown	diet	Control	HF
Ptrh2	43.6096779876143	0.026473243587006156	0.4164548621350935	0.0635680982358624	0.9493141342666919	0.9920983083404351	Ptrh2	Adipocytes_Brown	diet	Control	HF
Pts	57.84342440667632	-0.00654837792585814	0.32866459786786084	-0.019924196181576294	0.9841038432130177	0.9977363525724358	Pts	Adipocytes_Brown	diet	Control	HF
Pttg1ip	377.0234693465142	-0.39562379293007105	0.20780356347768342	-1.9038354603219214	0.056931616694982964	0.3233580421204931	Pttg1ip	Adipocytes_Brown	diet	Control	HF
Puf60	297.6471025871298	-0.42886016161945506	0.26750696807217744	-1.6031737965933737	0.10889628890622362	0.46598320572306917	Puf60	Adipocytes_Brown	diet	Control	HF
Pum1	3011.0835477832406	0.10290287443932009	0.19399412696271348	0.5304432461457891	0.5958046486319579	0.8889939632866928	Pum1	Adipocytes_Brown	diet	Control	HF
Pum2	2630.8259214793225	0.20795496731210517	0.19192070771942688	1.0835462717036202	0.2785660241242537	0.6986489914999932	Pum2	Adipocytes_Brown	diet	Control	HF
Pum3	400.81092403922463	-0.22979959196271119	0.2063320067185541	-1.1137370087044611	0.26539202746198676	0.6841304085384698	Pum3	Adipocytes_Brown	diet	Control	HF
Pura	1227.327266495196	0.14472206797167947	0.1980405025412285	0.7307700501393695	0.4649196200620964	0.83942387205262	Pura	Adipocytes_Brown	diet	Control	HF
Purb	391.2339830594986	0.04383807320177287	0.21293305902676363	0.20587725270157717	0.8368867945302821	0.9658358614498901	Purb	Adipocytes_Brown	diet	Control	HF
Purg	275.7650284068672	0.25682331271011327	0.24965252007257965	1.028723093343696	0.3036098149009415	0.7236856769953188	Purg	Adipocytes_Brown	diet	Control	HF
Pus1	156.59516492088773	-0.6811342990726637	0.2552746503246203	-2.6682410423694574	0.00762495324234163	0.08323082078166415	Pus1	Adipocytes_Brown	diet	Control	HF
Pus10	1354.2903334213258	0.3150252196690194	0.20491214016164155	1.5373672805355356	0.12420339409691267	0.4995521234868924	Pus10	Adipocytes_Brown	diet	Control	HF
Pus3	70.8271418436186	-0.11535167694385152	0.3325106008309885	-0.34691127637907554	0.728657974813322	0.9370992419725072	Pus3	Adipocytes_Brown	diet	Control	HF
Pus7	212.3774102522207	-0.4243234188991534	0.2280137742143658	-1.860955200453058	0.06275050345121878	0.34303608553332937	Pus7	Adipocytes_Brown	diet	Control	HF
Pus7l	63.19572587376242	-0.17288227499970474	0.3887229248403648	-0.4447442225608422	0.6565046070920637	0.9138867637791364	Pus7l	Adipocytes_Brown	diet	Control	HF
Pusl1	26.18532704685308	-0.0628540899911103	0.5322219325439435	-0.11809751937631899	0.9059903889496401	0.9820982441166233	Pusl1	Adipocytes_Brown	diet	Control	HF
Pvr	84.87127475097215	0.09295005299485443	0.5069239564511249	0.1833609396675184	0.8545148218581881	0.9705159811846922	Pvr	Adipocytes_Brown	diet	Control	HF
Pwp1	103.48497984726127	-0.22231622774188042	0.2776031391431343	-0.800841908445612	0.42322317392670705	0.814410413518691	Pwp1	Adipocytes_Brown	diet	Control	HF
Pwp2	65.38418415197005	-0.24515112441496095	0.35622834053628327	-0.6881853477628946	0.49133606967378185	0.8516998536959292	Pwp2	Adipocytes_Brown	diet	Control	HF
Pwwp2a	1641.9203918395795	-0.021125744620029755	0.253695719866725	-0.08327197885375374	0.9336352805277469	0.9887799064842605	Pwwp2a	Adipocytes_Brown	diet	Control	HF
Pwwp2b	178.0063072007732	-1.0106163632205667	0.2823760304683431	-3.578973617358312	0.00034494628480523056	0.007444547114100913	Pwwp2b	Adipocytes_Brown	diet	Control	HF
Pwwp3a	88.4845361816081	0.07294597066509796	0.3216773170140202	0.2267675300895358	0.8206045132202447	0.9623693637207509	Pwwp3a	Adipocytes_Brown	diet	Control	HF
Pxdc1	10.356634301151368	2.30176546754641	0.9236809581166034	2.491948596883211	0.012704442222204772	0.12125574095401687	Pxdc1	Adipocytes_Brown	diet	Control	HF
Pxdn	293.7668350076182	-0.949020871702617	0.2918846953705108	-3.2513553699619457	0.0011485619612228398	0.019777031055729512	Pxdn	Adipocytes_Brown	diet	Control	HF
Pxk	1125.3467428920665	-0.5377543706123142	0.2319716329372949	-2.318190219222523	0.02043898536372881	0.16759967998257624	Pxk	Adipocytes_Brown	diet	Control	HF
Pxmp2	516.0295897888053	0.24387430472362326	0.27294250276882204	0.8935006539827215	0.3715891220629963	0.7771587112757659	Pxmp2	Adipocytes_Brown	diet	Control	HF
Pxmp4	396.6511567047555	-0.6363008689123842	0.280326549699484	-2.2698558862673273	0.023216328419037136	0.18099315048070228	Pxmp4	Adipocytes_Brown	diet	Control	HF
Pxn	155.09706218262383	-0.07746231526052613	0.2579822709624409	-0.30026216519275345	0.7639771902677738	0.9468970058243432	Pxn	Adipocytes_Brown	diet	Control	HF
Pxylp1	22.225890119002088	0.5628045466774872	0.4903195333829233	1.1478321958630915	0.25103784342710145	0.6717074104497396	Pxylp1	Adipocytes_Brown	diet	Control	HF
Pycard	12.612401838157282	-0.2685213972675653	0.6827864046045704	-0.39327291149430116	0.6941179232102161	0.9268614609534875	Pycard	Adipocytes_Brown	diet	Control	HF
Pycr2	19.08429175438451	0.5100700558181654	0.5159164011730837	0.988668037415316	0.3228255858677128	0.7416666226617129	Pycr2	Adipocytes_Brown	diet	Control	HF
Pycr3	355.64644988234346	-0.38150690893516975	0.2229284552218536	-1.7113423611871454	0.08701793069540302	0.41512798607015644	Pycr3	Adipocytes_Brown	diet	Control	HF
Pygb	365.82123567438657	0.5756346728389347	0.2393114486895477	2.4053787480334465	0.016155712205689475	0.14350199322464469	Pygb	Adipocytes_Brown	diet	Control	HF
Pygl	2996.878739032405	-0.9123717261822587	0.33934945516691906	-2.6885905142634803	0.0071754379530795396	0.07970318832794783	Pygl	Adipocytes_Brown	diet	Control	HF
Pygm	14.05164760697406	-0.93069597471357	0.5750025634660566	-1.6185944791331537	0.10553454376036275	0.45853450309031785	Pygm	Adipocytes_Brown	diet	Control	HF
Pygo1	42.61887247381808	2.5871040435300454	0.5654425460262902	4.5753614787412165	4.753984322442373e-06	0.0001874826427220089	Pygo1	Adipocytes_Brown	diet	Control	HF
Pygo2	411.5050057497683	-0.4036309506951723	0.24660860756489947	-1.6367269361794259	0.10168753811714723	0.4495240860481549	Pygo2	Adipocytes_Brown	diet	Control	HF
Pym1	417.3460546798812	0.006253174547611136	0.2302868493785409	0.027153849924501306	0.9783370245441925	0.9963663412455422	Pym1	Adipocytes_Brown	diet	Control	HF
Pyroxd1	280.5225507201906	0.016923594359301318	0.21495379418105653	0.07873131257709506	0.9372463389418589	0.9896660364260861	Pyroxd1	Adipocytes_Brown	diet	Control	HF
